"Admin2","country","outcome","support_distance","out_of_support","surveyed","n_svy","small_sample","pi_width","wide_interval","trust"
"TA Kasumbu","Malawi","women_b12",0.197,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"SC Mavwere","Malawi","women_b12",0.359,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Liwonde","Malawi","women_b12",0.127,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Kanduku","Malawi","women_b12",0.598,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Jalasi","Malawi","women_b12",0.134,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Chimombo","Malawi","women_b12",0.585,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Mkanda","Malawi","women_b12",0.329,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Mwambo","Malawi","women_b12",0.517,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Kuluunda","Malawi","women_b12",0.221,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"SC Mlomba","Malawi","women_b12",2.124,TRUE,FALSE,NA,FALSE,NA,FALSE,"Do not rely"
"TA Kunthembwe","Malawi","women_b12",0.764,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"SC Mphuka","Malawi","women_b12",0.734,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Chiwere","Malawi","women_b12",0.27,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Chulu","Malawi","women_b12",0.363,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Dambe","Malawi","women_b12",0.869,FALSE,FALSE,NA,FALSE,NA,FALSE,"Use with caution"
"SC Mwahenga","Malawi","women_b12",0.361,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"SC Sitola","Malawi","women_b12",0.67,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"SC Mwalweni","Malawi","women_b12",0.754,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Kaomba","Malawi","women_b12",0.336,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Ndindi","Malawi","women_b12",0.194,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Machinjili","Malawi","women_b12",0.793,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"SC Mwirang'ombe","Malawi","women_b12",0.229,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Makanjila","Malawi","women_b12",0.187,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"SC Ngokwe","Malawi","women_b12",0.275,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Makhwira","Malawi","women_b12",0.214,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Nsabwe","Malawi","women_b12",0.357,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Kalumbu","Malawi","women_b12",0.339,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"SC Nyaluwanga","Malawi","women_b12",0.652,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Kameme","Malawi","women_b12",0.462,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Msakambewa","Malawi","women_b12",0.336,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"SC Thukuta","Malawi","women_b12",0.482,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Thyolo Boma","Malawi","women_b12",0.748,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Kapelula","Malawi","women_b12",0.215,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Salima Town","Malawi","women_b12",0.416,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Mlauli","Malawi","women_b12",0.746,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Kapichi","Malawi","women_b12",0.699,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Mlolo","Malawi","women_b12",0.344,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Changata","Malawi","women_b12",0.332,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Tengani","Malawi","women_b12",0.63,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Kasukula","Malawi","women_b12",0.404,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Mpherembe","Malawi","women_b12",0.223,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Chikowi","Malawi","women_b12",0.768,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Malili","Malawi","women_b12",0.381,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Wimbe","Malawi","women_b12",0.278,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Maseya","Malawi","women_b12",0.747,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Mazengera","Malawi","women_b12",0.323,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Vwaza Marsh Game Reserve - Mzimb","Malawi","women_b12",0.337,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Ngabu","Malawi","women_b12",0.554,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Zomba City","Malawi","women_b12",0.741,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Mwamlowe","Malawi","women_b12",0.616,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Kalolo","Malawi","women_b12",0.377,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Chitukula","Malawi","women_b12",0.538,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Kwataine","Malawi","women_b12",0.132,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Mzukuzuku","Malawi","women_b12",0.233,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Likoswe","Malawi","women_b12",0.831,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Katuli","Malawi","women_b12",0.109,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Nazombe","Malawi","women_b12",0.407,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Mlumbe","Malawi","women_b12",0.758,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Nyachikadza","Malawi","women_b12",0.394,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Nyambi","Malawi","women_b12",0.215,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Kapeni","Malawi","women_b12",0.816,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Nthalire","Malawi","women_b12",0.362,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Mpando","Malawi","women_b12",0.305,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Somba","Malawi","women_b12",0.761,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Nkanda","Malawi","women_b12",0.83,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Kuntumanji","Malawi","women_b12",1.106,TRUE,FALSE,NA,FALSE,NA,FALSE,"Do not rely"
"TA Masasa","Malawi","women_b12",0.114,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Malenga Mzoma","Malawi","women_b12",0.684,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Thomas","Malawi","women_b12",0.759,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Kasakula","Malawi","women_b12",0.225,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Makata","Malawi","women_b12",0.781,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Mzikubola","Malawi","women_b12",0.361,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Nthiramanja","Malawi","women_b12",0.764,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Nkalo","Malawi","women_b12",0.796,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Blantyre City","Malawi","child_zinc",0.824,FALSE,TRUE,9,TRUE,0.745174539255227,FALSE,"Use with caution"
"Chitipa Boma","Malawi","child_zinc",0.301,FALSE,TRUE,5,TRUE,0.814220784592573,FALSE,"Use with caution"
"Karonga Town","Malawi","child_zinc",0.254,FALSE,TRUE,11,TRUE,0.795592672007539,FALSE,"Use with caution"
"Lilongwe City","Malawi","child_zinc",0.379,FALSE,TRUE,10,TRUE,0.731911312294188,FALSE,"Use with caution"
"Majete Game Reserve - Mwanza","Malawi","child_zinc",0.749,FALSE,TRUE,10,TRUE,0.706333115768706,FALSE,"Use with caution"
"Mzimba Boma","Malawi","child_zinc",0.338,FALSE,TRUE,6,TRUE,0.814220784592573,FALSE,"Use with caution"
"Mzuzu City","Malawi","child_zinc",0.354,FALSE,TRUE,10,TRUE,0.634039065005871,FALSE,"Use with caution"
"Nkhotakota Boma","Malawi","child_zinc",0.455,FALSE,TRUE,6,TRUE,0.814220784592573,FALSE,"Use with caution"
"Nsanje Boma","Malawi","child_zinc",0.476,FALSE,TRUE,4,TRUE,0.814220784592573,FALSE,"Use with caution"
"Nyika N.P. - Chitipa","Malawi","child_zinc",1.224,TRUE,TRUE,10,TRUE,0.814220784592573,FALSE,"Do not rely"
"Rumphi Boma","Malawi","child_zinc",0.338,FALSE,TRUE,17,FALSE,0.753650402136172,FALSE,"OK to use"
"SC Chapinduka","Malawi","child_zinc",0.839,FALSE,TRUE,11,TRUE,0.81044876264954,FALSE,"Use with caution"
"SC Chilooko","Malawi","child_zinc",0.226,FALSE,TRUE,10,TRUE,0.700814331665175,FALSE,"Use with caution"
"SC Chowe","Malawi","child_zinc",0.13,FALSE,TRUE,10,TRUE,0.814220784592574,FALSE,"Use with caution"
"SC Dambe","Malawi","child_zinc",0.375,FALSE,TRUE,21,FALSE,0.814220784592574,FALSE,"OK to use"
"SC Goodson Ganya","Malawi","child_zinc",0.129,FALSE,TRUE,12,TRUE,0.7636098071029,FALSE,"Use with caution"
"SC Juma","Malawi","child_zinc",0.936,FALSE,TRUE,14,TRUE,0.628100250604539,FALSE,"Use with caution"
"SC Kachulu","Malawi","child_zinc",1.732,TRUE,TRUE,9,TRUE,0.814220784592573,FALSE,"Do not rely"
"SC Kambwiri","Malawi","child_zinc",0.216,FALSE,TRUE,13,TRUE,0.814220784592573,FALSE,"Use with caution"
"SC Kawamba","Malawi","child_zinc",0.34,FALSE,TRUE,14,TRUE,0.770799472798577,FALSE,"Use with caution"
"SC Kayembe","Malawi","child_zinc",0.397,FALSE,TRUE,8,TRUE,0.814220784592573,FALSE,"Use with caution"
"SC Makwangwala","Malawi","child_zinc",0.23,FALSE,TRUE,12,TRUE,0.705745247138036,FALSE,"Use with caution"
"SC Malanda","Malawi","child_zinc",0.961,FALSE,TRUE,7,TRUE,0.814220784592574,FALSE,"Use with caution"
"SC Mbawela","Malawi","child_zinc",0.308,FALSE,TRUE,10,TRUE,0.814220784592573,FALSE,"Use with caution"
"SC Mbenje","Malawi","child_zinc",0.46,FALSE,TRUE,17,FALSE,0.814220784592574,FALSE,"OK to use"
"SC Mbiza","Malawi","child_zinc",0.807,FALSE,TRUE,14,TRUE,0.566370951489064,FALSE,"Use with caution"
"SC Mduwa","Malawi","child_zinc",0.33,FALSE,TRUE,14,TRUE,0.723549106302476,FALSE,"Use with caution"
"SC Mkukula","Malawi","child_zinc",0.358,FALSE,TRUE,9,TRUE,0.814220784592574,FALSE,"Use with caution"
"SC Mponela","Malawi","child_zinc",0.441,FALSE,TRUE,7,TRUE,0.775937255486176,FALSE,"Use with caution"
"SC Mwankhunikira","Malawi","child_zinc",0.514,FALSE,TRUE,5,TRUE,0.782539449892595,FALSE,"Use with caution"
"SC Nthondo","Malawi","child_zinc",0.253,FALSE,TRUE,17,FALSE,0.730459098518075,FALSE,"OK to use"
"TA Bvumbwe","Malawi","child_zinc",0.751,FALSE,TRUE,11,TRUE,0.814220784592573,FALSE,"Use with caution"
"TA Chikulamayembe","Malawi","child_zinc",0.298,FALSE,TRUE,27,FALSE,0.671364606348944,FALSE,"OK to use"
"TA Chindi","Malawi","child_zinc",0.223,FALSE,TRUE,25,FALSE,0.803754202886339,FALSE,"OK to use"
"TA Chiseka","Malawi","child_zinc",0.242,FALSE,TRUE,12,TRUE,0.814220784592574,FALSE,"Use with caution"
"TA Dzoole","Malawi","child_zinc",0.46,FALSE,TRUE,3,TRUE,0.814220784592573,FALSE,"Use with caution"
"TA Fukamapiri","Malawi","child_zinc",1.095,TRUE,TRUE,12,TRUE,0.66351068898348,FALSE,"Do not rely"
"TA Kabudula","Malawi","child_zinc",0.416,FALSE,TRUE,7,TRUE,0.76099904978553,FALSE,"Use with caution"
"TA Kabunduli","Malawi","child_zinc",1.441,TRUE,TRUE,11,TRUE,0.638065746674663,FALSE,"Do not rely"
"TA Kadewere","Malawi","child_zinc",0.858,FALSE,TRUE,16,FALSE,0.790099887521573,FALSE,"Use with caution"
"TA Kalembo","Malawi","child_zinc",0.232,FALSE,TRUE,7,TRUE,0.74880707608083,FALSE,"Use with caution"
"TA Kaluluma","Malawi","child_zinc",0.255,FALSE,TRUE,8,TRUE,0.746627132170134,FALSE,"Use with caution"
"TA Kalumo","Malawi","child_zinc",0.351,FALSE,TRUE,12,TRUE,0.668635221907782,FALSE,"Use with caution"
"TA Kanyenda","Malawi","child_zinc",0.29,FALSE,TRUE,15,FALSE,0.734562408659172,FALSE,"OK to use"
"TA Kaphuka","Malawi","child_zinc",0.217,FALSE,TRUE,10,TRUE,0.699216009173199,FALSE,"Use with caution"
"TA Karonga","Malawi","child_zinc",0.254,FALSE,TRUE,7,TRUE,0.814220784592574,FALSE,"Use with caution"
"TA Kasisi","Malawi","child_zinc",0.743,FALSE,TRUE,10,TRUE,0.789390460204404,FALSE,"Use with caution"
"TA Kawinga","Malawi","child_zinc",0.667,FALSE,TRUE,18,FALSE,0.736014452945573,FALSE,"OK to use"
"TA Khombedza","Malawi","child_zinc",0.418,FALSE,TRUE,11,TRUE,0.747595779383022,FALSE,"Use with caution"
"TA Khongoni","Malawi","child_zinc",0.341,FALSE,TRUE,8,TRUE,0.761105881743297,FALSE,"Use with caution"
"TA Kilupula","Malawi","child_zinc",0.385,FALSE,TRUE,19,FALSE,0.734818960135044,FALSE,"OK to use"
"TA Kuntaja","Malawi","child_zinc",0.776,FALSE,TRUE,1,TRUE,0.814220784592574,FALSE,"Use with caution"
"TA Kyungu","Malawi","child_zinc",0.265,FALSE,TRUE,43,FALSE,0.802534129305663,FALSE,"OK to use"
"TA Lundu","Malawi","child_zinc",0.358,FALSE,TRUE,8,TRUE,0.717378872750438,FALSE,"Use with caution"
"TA M'Mbelwa","Malawi","child_zinc",0.264,FALSE,TRUE,18,FALSE,0.814220784592573,FALSE,"OK to use"
"TA Mabuka","Malawi","child_zinc",0.644,FALSE,TRUE,18,FALSE,0.814220784592574,FALSE,"OK to use"
"TA Mabulabo","Malawi","child_zinc",0.224,FALSE,TRUE,18,FALSE,0.814220784592573,FALSE,"OK to use"
"TA Maganga","Malawi","child_zinc",0.359,FALSE,TRUE,11,TRUE,0.814220784592573,FALSE,"Use with caution"
"TA Malemia","Malawi","child_zinc",0.645,FALSE,TRUE,23,FALSE,0.759105453603119,FALSE,"OK to use"
"TA Malenga Chanzi","Malawi","child_zinc",0.286,FALSE,TRUE,9,TRUE,0.688436453735208,FALSE,"Use with caution"
"TA Mkhumba","Malawi","child_zinc",0.203,FALSE,TRUE,34,FALSE,0.702541062007932,FALSE,"OK to use"
"TA Mlonyeni","Malawi","child_zinc",0.307,FALSE,TRUE,11,TRUE,0.691836520103975,FALSE,"Use with caution"
"TA Mpama","Malawi","child_zinc",0.801,FALSE,TRUE,6,TRUE,0.626707859720007,FALSE,"Use with caution"
"TA Mponda","Malawi","child_zinc",0.143,FALSE,TRUE,7,TRUE,0.740649640226856,FALSE,"Use with caution"
"TA Mtwalo","Malawi","child_zinc",0.287,FALSE,TRUE,14,TRUE,0.814220784592574,FALSE,"Use with caution"
"TA Musisya","Malawi","child_zinc",0.835,FALSE,TRUE,13,TRUE,0.814220784592573,FALSE,"Use with caution"
"TA Mwabulambya","Malawi","child_zinc",0.275,FALSE,TRUE,7,TRUE,0.802066416791215,FALSE,"Use with caution"
"TA Mwadzama","Malawi","child_zinc",0.302,FALSE,TRUE,19,FALSE,0.754820700628111,FALSE,"OK to use"
"TA Mwase","Malawi","child_zinc",0.33,FALSE,TRUE,9,TRUE,0.814220784592574,FALSE,"Use with caution"
"TA Mwenemisuku","Malawi","child_zinc",0.665,FALSE,TRUE,16,FALSE,0.732983032720902,FALSE,"OK to use"
"TA Mwenewenya","Malawi","child_zinc",0.343,FALSE,TRUE,15,FALSE,0.814220784592574,FALSE,"OK to use"
"TA Nankumba","Malawi","child_zinc",0.128,FALSE,TRUE,16,FALSE,0.731949210842149,FALSE,"OK to use"
"TA Nchema","Malawi","child_zinc",0.833,FALSE,TRUE,13,TRUE,0.787257968201662,FALSE,"Use with caution"
"TA Nchilamwela","Malawi","child_zinc",0.783,FALSE,TRUE,1,TRUE,0.809896852031394,FALSE,"Use with caution"
"TA Ndamera","Malawi","child_zinc",0.528,FALSE,TRUE,10,TRUE,0.814220784592574,FALSE,"Use with caution"
"TA Ngozi","Malawi","child_zinc",0.756,FALSE,TRUE,17,FALSE,0.759033088809115,FALSE,"OK to use"
"TA Njolomole","Malawi","child_zinc",0.149,FALSE,TRUE,15,FALSE,0.705834122638034,FALSE,"OK to use"
"TA Nsamala","Malawi","child_zinc",0.472,FALSE,TRUE,6,TRUE,0.814220784592573,FALSE,"Use with caution"
"TA Nthache","Malawi","child_zinc",0.227,FALSE,TRUE,6,TRUE,0.814220784592574,FALSE,"Use with caution"
"TA Pemba","Malawi","child_zinc",0.182,FALSE,TRUE,16,FALSE,0.814220784592574,FALSE,"OK to use"
"TA Phambala","Malawi","child_zinc",0.392,FALSE,TRUE,13,TRUE,0.814220784592574,FALSE,"Use with caution"
"TA Santhe","Malawi","child_zinc",0.377,FALSE,TRUE,10,TRUE,0.814220784592574,FALSE,"Use with caution"
"TA Symon","Malawi","child_zinc",0.768,FALSE,TRUE,7,TRUE,0.814173884886714,FALSE,"Use with caution"
"TA Tambala","Malawi","child_zinc",0.21,FALSE,TRUE,18,FALSE,0.774100471000688,FALSE,"OK to use"
"TA Timbiri","Malawi","child_zinc",1.111,TRUE,TRUE,32,FALSE,0.814220784592574,FALSE,"Do not rely"
"TA Wasambo","Malawi","child_zinc",0.224,FALSE,TRUE,15,FALSE,0.814220784592574,FALSE,"OK to use"
"TA Zulu","Malawi","child_zinc",0.362,FALSE,TRUE,11,TRUE,0.704113970417749,FALSE,"Use with caution"
"Ntchisi Boma","Malawi","child_zinc",0.308,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Chikumbu","Malawi","child_zinc",0.751,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Nyika National Park - Rumphi","Malawi","child_zinc",2.859,TRUE,FALSE,NA,FALSE,NA,FALSE,"Do not rely"
"Nyipa N. P. - Karonga","Malawi","child_zinc",2.799,TRUE,FALSE,NA,FALSE,NA,FALSE,"Do not rely"
"TA Chimutu","Malawi","child_zinc",0.368,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"SC Chakhaza","Malawi","child_zinc",0.414,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"SC Chamba","Malawi","child_zinc",0.735,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Balaka Town","Malawi","child_zinc",0.141,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"SC Mphonde","Malawi","child_zinc",0.317,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Chikwawa Boma","Malawi","child_zinc",0.791,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Chiradzulu Boma","Malawi","child_zinc",0.746,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"SC Chilikumwendo","Malawi","child_zinc",0.3,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Dedza Boma","Malawi","child_zinc",0.281,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Dowa Boma","Malawi","child_zinc",1.813,TRUE,FALSE,NA,FALSE,NA,FALSE,"Do not rely"
"SC Chisikwa","Malawi","child_zinc",0.284,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Kasungu Boma","Malawi","child_zinc",0.342,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Kasungu National Park","Malawi","child_zinc",0.336,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Lengwe National Park","Malawi","child_zinc",0.334,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"SC Mwanza","Malawi","child_zinc",0.327,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Liwonda National Park","Malawi","child_zinc",0.136,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Liwonde Town","Malawi","child_zinc",0.275,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Luchenza Town","Malawi","child_zinc",0.755,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Majete Game Reserve - Chikwawa","Malawi","child_zinc",0.693,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"SC Njombwa","Malawi","child_zinc",0.455,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Majete Game Reserve - Neno","Malawi","child_zinc",0.745,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Mangochi Town","Malawi","child_zinc",2.121,TRUE,FALSE,NA,FALSE,NA,FALSE,"Do not rely"
"Mchinji Boma","Malawi","child_zinc",0.294,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Monkey Bay Urban","Malawi","child_zinc",0.325,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Mponela Urban","Malawi","child_zinc",0.652,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Mulanje Boma","Malawi","child_zinc",1.105,TRUE,FALSE,NA,FALSE,NA,FALSE,"Do not rely"
"Mulanje Mountain Forest Reserve","Malawi","child_zinc",10.948,TRUE,FALSE,NA,FALSE,NA,FALSE,"Do not rely"
"Mwabvi Game Reserve","Malawi","child_zinc",0.624,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Mwanza Boma","Malawi","child_zinc",0.751,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"SC Laston Njema","Malawi","child_zinc",0.631,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"SC Lukwa","Malawi","child_zinc",0.31,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Ngabu Urban","Malawi","child_zinc",0.789,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"SC Makoka","Malawi","child_zinc",0.441,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Nkhotakota Game Reserve","Malawi","child_zinc",0.541,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Chikho","Malawi","child_zinc",0.213,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Ntcheu Boma","Malawi","child_zinc",0.157,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Katumbi","Malawi","child_zinc",0.44,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Katunga","Malawi","child_zinc",0.779,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Chimaliro","Malawi","child_zinc",0.755,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"SC Mbwana Nyambi","Malawi","child_zinc",0.162,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Vwaza Marsh Game Reserve - Rumph","Malawi","child_zinc",0.333,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Chimwala","Malawi","child_zinc",0.153,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"SC Mkumbira","Malawi","child_zinc",4.644,TRUE,FALSE,NA,FALSE,NA,FALSE,"Do not rely"
"SC Champiti","Malawi","child_zinc",0.147,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Chitera","Malawi","child_zinc",0.777,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"SC Chauma","Malawi","child_zinc",0.34,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"SC Chikweo","Malawi","child_zinc",0.323,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"SC Mposa","Malawi","child_zinc",1.355,TRUE,FALSE,NA,FALSE,NA,FALSE,"Do not rely"
"SC Mtema","Malawi","child_zinc",0.471,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"SC Chilowamatambe","Malawi","child_zinc",0.372,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"SC Mwakaboko","Malawi","child_zinc",0.755,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"SC Chitekwele","Malawi","child_zinc",0.197,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"SC Chiwalo","Malawi","child_zinc",0.134,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"SC Mwansambo","Malawi","child_zinc",0.299,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Kachindamoto","Malawi","child_zinc",0.191,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"SC Fukamalaza","Malawi","child_zinc",0.711,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"SC Namabvi","Malawi","child_zinc",0.317,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"SC Jaravikuba Munthali","Malawi","child_zinc",0.394,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"SC Njewa","Malawi","child_zinc",0.394,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Kalumba","Malawi","child_zinc",0.351,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"SC Kafuzila","Malawi","child_zinc",0.75,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"SC Kambalame","Malawi","child_zinc",0.172,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"SC Simlemba","Malawi","child_zinc",0.27,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"SC Kamenya Gwaza","Malawi","child_zinc",0.214,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"SC Kampingo Sibande","Malawi","child_zinc",0.416,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"SC Tsabango","Malawi","child_zinc",0.442,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"SC Zilakoma","Malawi","child_zinc",1.367,TRUE,FALSE,NA,FALSE,NA,FALSE,"Do not rely"
"SC Khosolo Gwaza Jere","Malawi","child_zinc",0.387,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"SC Kwethemule","Malawi","child_zinc",0.254,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Chadza","Malawi","child_zinc",0.289,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
